"iso3c","country","AG.LND.AGRI.K2","AG.LND.AGRI.ZS","AG.LND.ARBL.ZS","AG.LND.EL5M.RU.K2","AG.LND.EL5M.RU.ZS","AG.LND.EL5M.UR.K2","AG.LND.EL5M.UR.ZS","AG.LND.EL5M.ZS","AG.LND.FRST.K2","AG.LND.FRST.ZS","AG.LND.IRIG.AG.ZS","AG.LND.PRCP.MM","AG.YLD.CREL.KG","BX.KLT.DINV.WD.GD.ZS","EG.ELC.ACCS.ZS","EG.ELC.COAL.ZS","EG.ELC.HYRO.ZS","EG.ELC.NGAS.ZS","EG.ELC.NUCL.ZS","EG.ELC.PETR.ZS","EG.ELC.RNEW.ZS","EG.ELC.RNWX.KH","EG.ELC.RNWX.ZS","EG.FEC.RNEW.ZS","EG.USE.COMM.GD.PP.KD","EG.USE.ELEC.KH.PC","EG.USE.PCAP.KG.OE","EN.ATM.CO2E.EG.ZS","EN.ATM.CO2E.GF.KT","EN.ATM.CO2E.GF.ZS","EN.ATM.CO2E.KD.GD","EN.ATM.CO2E.KT","EN.ATM.CO2E.LF.KT","EN.ATM.CO2E.LF.ZS","EN.ATM.CO2E.PC","EN.ATM.CO2E.PP.GD","EN.ATM.CO2E.PP.GD.KD","EN.ATM.CO2E.SF.KT","EN.ATM.CO2E.SF.ZS","EN.ATM.GHGO.KT.CE","EN.ATM.GHGO.ZG","EN.ATM.GHGT.KT.CE","EN.ATM.GHGT.ZG","EN.ATM.HFCG.KT.CE","EN.ATM.METH.KT.CE","EN.ATM.METH.ZG","EN.ATM.NOXE.KT.CE","EN.ATM.NOXE.ZG","EN.ATM.PFCG.KT.CE","EN.ATM.SF6G.KT.CE","EN.CLC.DRSK.XQ","EN.CLC.GHGR.MT.CE","EN.CLC.MDAT.ZS","EN.POP.EL5M.RU.ZS","EN.POP.EL5M.UR.ZS","EN.POP.EL5M.ZS","EN.URB.MCTY.TL.ZS","ER.H2O.FWTL.K3","ER.H2O.FWTL.ZS","ER.LND.PTLD.ZS","ER.MRN.PTMR.ZS","ER.PTD.TOTL.ZS","IC.BUS.EASE.XQ","IQ.CPA.PUBS.XQ","IS.ROD.PAVE.ZS","NV.AGR.TOTL.ZS","SE.ENR.PRSC.FM.ZS","SE.PRM.CMPT.ZS","SH.DYN.MORT","SH.MED.CMHW.P3","SH.STA.MALN.ZS","SI.POV.DDAY","SP.POP.GROW","SP.POP.TOTL","SP.URB.GROW","SP.URB.TOTL","SP.URB.TOTL.IN.ZS"
"GTM","Guatemala",38560,35.9835759611795,8.04404628592759,400.1719055,0.371559288,22.23786545,0.02064784,0.392207128,35278,32.9208659947742,6.163112164297,1996,2160.3,1.51821203481139,95.7245712280273,21.3601012841382,35.0425031651293,0,0,18.249231325737,60.3906673901248,2.803e+09,25.3481642249955,64.0977020263672,108.770400967178,601.189731088787,863.568934549633,1.05537431781777,0,0,0.338545596323181,18210,10872.655,62.2717926689576,1.11396927255543,0.128554487085881,0.131641056042162,4158.378,23.8165979381443,-699.31640625,35.8684187634561,35400,111.408649739766,797,11750,43.3272215356465,5000,84.6199898604318,0,0,3.25,NA,1.30682366289927,0.171605644,0.040869812,0.212475456,17.4088446348758,3.3241,3.04404761904762,20.0478790782543,0.900143643771587,10.121112637184,96,NA,NA,10.2434195654743,0.971830010414124,79.1303329467773,24.5,NA,12.4,8.8,1.51998785357799,16858333,2.28880632653613,8738685,51.836
"GUM","Guam",180,33.3333333333333,1.85185185185185,4.670686722,0.850671221,4.045671463,0.736837319,1.58750854,280,51.8518518518518,NA,NA,2719.4,NA,100,NA,NA,NA,NA,NA,0,NA,NA,3.03839993476868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100,NA,42.6760468124153,NA,NA,53.7758289128948,NA,30.3324725676135,NA,NA,NA,NA,NA,0.608325581,0.639865941,1.248191522,NA,NA,NA,22.4691376782389,0.00906741557270616,0.071134098908744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885514507508963,168783,0.968863106475954,160239,94.938
"GUY","Guyana",12512.5,6.35636271272543,2.13360426720853,4541.780273,2.183861311,398.7610779,0.191739547,2.375600858,184153.4,93.5501143002286,11.2423651114581,2387,5689,32.7649531832187,92.0216903686523,NA,NA,NA,NA,NA,0,NA,NA,16.8080005645752,74.6533837179146,NA,669.813001606212,3.2,0,0,0.536445392064352,2440,2185.532,94.6117748917749,3.13219265038697,0.245139953811008,0.251025717805163,0,0,-873.05720901489,-99.8586131679841,5040,-63.307331132284,NA,1540,69.0886597938144,970,3.11272057085294,NA,NA,NA,NA,7.17062421244385,17.16376368,10.70488737,27.86865105,NA,1.4447,0.599460580912863,8.73748680882895,0.0127123723136723,5.30607734786502,134,3.2,NA,16.8511786471615,0.995010018348694,97.3759384155273,29.3,0.325,8.2,NA,0.482243720375381,786559,0.845089549856879,210688,26.786
"HKG","Hong Kong SAR, China",50,4.76190476190476,2.85714285714286,50.49162674,4.457578734,63.35832214,5.593495944,10.051074678,NA,NA,NA,NA,2021.2,16.0597056698599,100,65.440441756508,0,33.7891138574809,0,0.491717065474625,0.278727320536419,1.06e+08,0.278727320536419,0.19539999961853,34.9628927752496,6083.2699356802,1970.48412753302,NA,6241.234,NA,NA,NA,11063.339,NA,NA,NA,NA,25393.975,NA,NA,-60.4221635883895,NA,57.3897432056922,0,NA,105.43740739532,NA,20.0568978042322,0,150,NA,NA,0.00435437265407691,4.421569465,5.906120352,10.327689817,100,NA,NA,41.8836803684402,NA,48.9255047485728,3,NA,NA,0.0723134685153416,1.01391994953156,106.732749938965,NA,NA,NA,NA,-0.341579602527262,7481800,-0.341579602527262,7481800,100
"HND","Honduras",33560,29.9937438555724,9.1160961658772,2246.04834,2.008036973,20.48147964,0.018311079,2.026348052,63592.6,56.8349271606042,2.59142857142857,1976,1836.5,3.80668065182598,92.7795257568359,1.03736754043503,26.1015058561071,0,0,56.6871165644172,42.2755158951478,1.45e+09,16.1740100390407,50.0624008178711,115.488165678338,619.837087026981,597.93018407855,1.76663564783145,0,0,0.458484822138775,9770,8533.109,90.777755319149,1.01903275747031,0.175189448794125,0.179395714373596,436.373,4.64226595744681,1159.72088623047,-67.1178508247334,22400,49.1545364595891,0,8150,47.1589976280286,3210,32.0793778492893,0,0,3.75,NA,1.25529122608881,0.748760569,0.155678129,0.904438698,14.5799308766182,1.607,1.77255680564747,23.8855522578119,4.15706760137244,10.8637009278591,133,3,NA,12.1171809163756,1.04629004001617,79.4581069946289,16.8,NA,7.1,14.8,1.61313593312324,9904608,2.69679808112954,5780230,58.359
"HRV","Croatia",14840,26.2237144371797,14.207457147906,462.1728821,0.820584988,104.4424362,0.185436876,1.006021864,19391.1,34.2659480473582,1.01552393272962,1113,6975.3,1.92592988231464,100,20.5552589428724,56.869549741947,10.6513614522157,0,1.96654208933974,66.8268375155722,1.119e+09,9.9572877736252,32.8473014831543,79.7998725477654,3714.38298844207,1897.84066540377,2.03138148735167,4972.452,29.3533175914994,0.253953494555569,16580,8896.142,52.5155962219599,4.05592876243046,0.14204221802669,0.145897540334187,2471.558,14.5900708382527,-2048.1945800781,-89.9944556062847,22550,-12.4179209801836,78,3820,13.0211237976313,1790,-39.7037199708472,11,0,NA,-8.71205832991601,0.00249428868861808,0.894558464,0.954733976,1.84929244,NA,0.6729,1.78488063660477,38.2536302140039,8.54108490852191,23.5817265852557,51,NA,NA,3.27416500662687,1.03264999389648,94.8478088378906,4.8,NA,NA,0.4,-0.445069568982822,4047200,0.0967717694402532,2329285,57.553
"HTI","Haiti",18400,66.7634252539913,38.8243831640058,405.5688477,1.506136533,24.11254311,0.089545295,1.595681828,3473,12.6015965166909,4.34782608695652,1440,1120.8,0.523298532161161,45.3713455200195,0,7.99614643545279,0,0,92.0038535645472,7.99614643545279,0,0,76.2429962158203,134.121017942856,39.0558087600094,393.674684261751,0.73683858202398,0,0,0.233478326096328,3330,2878.595,84.6645588235294,0.299374738328049,0.0977022105383694,0.100048022161469,0,0,533.10308837891,1951.66749999961,9930,64.9335233254858,0,4730,38.6791604061927,1600,64.2624558583654,0,0,NA,NA,0.840315026319036,1.049246083,0.81873954,1.867985623,24.3240076568952,1.45,11.1452728670254,1.9498829806779,0,0.353092294045252,179,2.2,NA,19.797871931712,NA,NA,62.8,NA,9.5,24.5,1.23054925437201,11402533,2.81250810580906,6509478,57.088
"HUN","Hungary",52960,58.031996493535,47.3811089195705,NA,NA,NA,NA,NA,20530.1,22.4962743808898,1.6238670694864,589,6262.2,56.3685033623564,100,19.471359831257,0.77120822622108,16.8347505108431,52.1850899742931,0.253773647089842,10.5826906598115,2.977e+09,9.8114824335904,13.5340995788574,88.4658746582246,3965.95823348335,2432.75179142028,1.81160297881318,18386.338,41.3361915467626,0.282596864035874,46390,17282.571,38.8547009892086,4.74550624393641,0.14907982708307,0.152610424925659,8870.473,19.9426101618705,-4678.8989257813,20.2196646101371,60920,-35.431108707449,1749,7120,-29.1306153166612,5790,-59.7436248976453,3,26,NA,-3.01859815740168,0.088105351286893,NA,NA,NA,18.1345228596839,4.499,74.9833333333333,22.5975581595624,NA,22.5975581595624,52,NA,NA,3.45041148563474,0.994589984416962,98.849250793457,3.7,NA,NA,0.2,-0.219026829355275,9749763,0.196052610816182,7014174,71.942
"IDN","Indonesia",623000,33.1820876379946,14.0078475903573,48064.53125,2.555591635,4193.398438,0.222963039,2.778554674,921332,49.0717803654717,15.2104308914863,2702,5226.7,2.23337923027627,98.85,55.7764633479212,5.87262376914661,25.1700971006565,0,8.39801012035011,16.2466452115754,1.1181e+10,4.7785318654267,20.863899230957,90.1853395538432,1084,883.921509289319,2.17304358697523,91260.629,18.4372356458847,0.508421049177094,583110,211802.253,42.7900628308214,2.17846155349724,0.187076575799717,0.191568249053602,213852.106,43.2041912804558,-32215.6484375,-99.6320759823582,969580,-33.0064560812618,0,287500,5.57116451016635,95690,-7.3751537591215,135,1106,3.25,NA,0.160589721908345,3.611543621,3.755346144,7.366889765,13.6251453763841,222.635,11.0269935611689,12.1656963637972,3.05732314978845,5.26823344567267,73,3.2,NA,13.7039348025591,0.993399977684021,102.334838867188,23.9,0,17.7,2.7,1.06517898587775,273523621,2.23010935628228,154926514,56.641
"IMN","Isle of Man",403,70.7017543859649,40.5263157894737,9.147889137,1.590009308,2.064479113,0.358830431,1.948839739,34.6,6.07017543859649,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0.833002776675922,NA,NA,2.11050009727478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.164655753,1.351124913,3.515780666,NA,NA,NA,3.72176999077853,0,4.22910719476977,NA,NA,NA,0.410935899164255,NA,NA,NA,NA,NA,NA,0.522342171357118,85032,0.83047313931109,44980,52.898
"IND","India",1796740,60.4313885086389,52.6088141020251,44158.00391,1.378568753,3699.181396,0.115484746,1.494053499,721600,24.270228273336,38.0594855126507,1083,3247.9,1.76312750821245,97.8152847290039,75.3093989605236,9.9820390975008,4.92319617296841,2.79063943071017,1.65950351553575,15.3430503454798,7.4143e+10,5.36101124797904,31.6891994476318,124.412346672342,804.5163492833,636.57183398644,2.59095271061527,95829.711,4.38925428712762,0.861292813452103,2434520,648956.324,29.7239164926166,1.79982544579379,0.269622177211893,0.276095754766219,1516605.194,69.4645301564618,-333368.109375,243.275479588872,3374990,116.444855246299,13425,666510,23.8837593633688,253790,41.3662872058082,1740,5772,3.25,NA,4.3561089920649,1.527055714,1.13790464,2.664960354,15.9195281832383,647.5,44.7786998616874,5.96651940171319,0.17070584961861,3.47930689489956,63,3.6,NA,18.3189877325451,1.02016997337341,91.661491394043,34.3,0.581,33.4,22.5,0.989413800188014,1380004385,2.29782759107855,481980332,34.926
"IRL","Ireland",45160,65.5537813906227,6.54666860211932,1163.863281,1.689511283,261.7914734,0.380027152,2.069538435,7820.2,11.3517201335462,NA,1118,7088.8,-11.6995413553219,100,17.3458130182569,2.87198832698673,44.0122424285562,0,1.44845012278017,27.9654080216378,7.051e+09,25.0934196946511,10.7444000244141,39.0288004229009,5672.06413410796,2819.87585169324,2.78981682917972,9713.883,25.0939886334281,0.0997747669025671,37110,18687.032,48.2744303797468,7.62432519277565,0.0897924341866158,0.0904391820309532,8060.066,20.8216636528029,883.435302734397,-87.7459647521816,65090,-4.80333149198136,1192,16820,3.21102639794946,10060,-15.0629078643752,40,59,NA,-2.17305787984719,0.00490736939920962,1.414507218,3.354617453,4.769124671,24.5895268687519,0.757,1.54489795918367,14.4412618535015,2.33211062388034,4.04223100626643,24,NA,NA,0.937113239703963,1.0602400302887,97.3283386230469,3.3,NA,NA,0.2,1.21632299788168,4994724,1.60671569932537,3179292,63.653
"IRN","Iran, Islamic Rep.",459540,28.2141015250866,9.01728922615978,12782.26074,0.791814999,856.6535034,0.053066598,0.844881597,107518.7,6.60126108205015,16.5804935370153,228,2298.8,0.583940480526689,100,0.164627823527525,5.02079228030916,79.2665153421016,1.62849724517405,14.4256021209195,5.10488787847473,2.36e+08,0.0840955981655757,0.995000004768372,234.718218313463,3022.12193878822,3060.38641403018,2.57584949200103,381015.968,62.8988325409403,1.19455400950275,629290,215157.558,35.5186143026941,7.69301259933288,0.557653900865849,0.571043065707767,3454.314,0.570244651347068,-27100.0390625,83.7158804465247,828280,129.442103310034,0,149690,113.744936968052,37580,30.4984387495865,104,2993,NA,NA,3.05679191703282,0.51580329,0.758532756,1.274336046,26.014296699391,92.95,72.3346303501945,8.61413274206963,0.804553421456393,7.6665206734854,127,NA,NA,12.8081428904821,1.01710999011993,99.4387893676758,13.9,0.364,4.1,0.5,1.29302669121629,83992953,1.93164307865068,63728813,75.874
"IRQ","Iraq",92500,21.307079939557,11.5173405078686,12321.74316,2.880206895,1340.13562,0.313256639,3.193463534,8250,1.90036118379833,NA,216,2574.2,-1.38270143275172,100,0,3.7317547372392,24.4174574156293,0,25.7319868837236,3.7317547372392,0,0,0.477299988269806,143.910717722697,1328.23049342541,1437.90062573904,3.41222138299936,14297.633,8.29569654772266,0.888771813796327,188140,142653.634,82.7697325210328,4.89519536080978,0.462045236914388,0.473138855791374,0,0,14043.83984375,-85.8231171226557,215690,55.7375080624803,0,16750,13.6763251873118,5420,5.53974124411918,0,112,NA,NA,0.0148379593241009,3.101625463,2.7098158,5.811441263,25.175961824156,38.538,109.482954545455,1.53341211794309,0,1.53132758698647,172,NA,NA,6.06997003985323,0.813799977302551,66.9970703125,25.9,0.006,3.9,1.7,2.29530432997508,40222503,2.59903771391135,28514939,70.893
"ISL","Iceland",18720,18.565903005058,1.20003967073292,1985.891235,2.215974647,26.95154762,0.030074128,2.246048775,513.5,0.5092730338193,NA,1940,2600,-2.41591789474572,100,0,73.3070908027023,0,0,0.0212777275386989,99.9787222724613,5.014e+09,26.671631469759,78.2135009765625,335.211160857132,53832.4790919587,17478.8930368937,0.356260852120617,0,0,0.120694814043013,2200,1686.82,81.4888888888889,6.23722432177273,0.10712768551099,0.109961059117601,374.034,18.0692753623188,-1573.88416314125,-98.5938815562153,3440,-74.6571881058946,81,530,4.99634791840786,400,-9.68892069744257,123,3,NA,0.681105928830556,NA,4.579357227,2.978384652,7.557741879,NA,0.29,0.170588235294118,18.15153229479,0.380335278189585,2.50646684968118,26,NA,NA,4.40561409952821,0.994610011577606,99.2050933837891,2,NA,NA,0,1.61271631750822,366425,1.65871413643107,344066,93.898
"ISR","Israel",6233,28.8031423290203,17.7218114602588,23.42703629,0.106385932,66.96598816,0.304103302,0.410489234,1400,6.46950092421442,33.5151612385689,435,3035.4,4.82630011204561,100,45.4037305764021,0.037368044094292,51.6130539034036,0,0.652383769812848,1.89020023043627,1.19e+09,1.85283218634198,3.71539998054504,73.968979115099,6600.8982801222,2777.87532368349,2.84120283658062,18037.973,27.6401670242109,0.200659485196223,61970,22786.738,34.9168525896414,6.97640383662809,0.172926829220618,0.176983680627016,20850.562,31.9499877413423,8969.4813808272,135.132898294336,87830,112.183429064203,1967,12070,78.8126459286559,2360,8.37944145143552,123,687,NA,-0.401,0.000810924778617535,0.316554389,1.249318628,1.565873017,57.8167388167388,1.198,159.733333333333,19.9465990771498,0.0325519366905822,8.58271221861595,35,NA,NA,1.08723229565332,1.01285004615784,102.439750671387,3.7,NA,NA,0.2,1.78321064217074,9216900,1.87613154654806,8533651,92.587
"ITA","Italy",124050,41.6652671883922,22.5808618547006,7665.66748,2.582969437,3839.193115,1.293627529,3.876596966,95661.3,32.1302186544856,19.926631283172,832,5264.6,1.55543950445526,100,16.1200730212174,16.1733472556666,39.3732108736264,0,4.75348235912517,38.6792251795342,6.3368e+10,22.5058779238676,17.0743007659912,61.6618263499317,5002.40667987736,2481.75464546017,2.24166386475271,116133.89,35.4618125744298,0.15151426021081,324850,143984.755,43.9661531649821,5.37637433931087,0.124673580644108,0.12784893004935,49621.844,15.1521707533054,-9429.5546875,232.59572978811,399600,-5.13615237547196,14097,43670,-25.2917170935246,17900,-36.464432475667,457,987,3.5,-94.6709724714804,0.00710221906895916,1.499258236,4.16374408,5.663002316,19.1024089170265,34.0457,18.6551780821918,21.5390596088817,8.7946484947005,13.3653061047713,58,NA,NA,1.99068791021333,0.978990018367767,97.6467208862305,3.1,NA,NA,1.4,-0.293517052809649,59554023,0.133919872109161,42306582,71.039
"JAM","Jamaica",4440,40.9972299168975,11.0803324099723,265.3698425,2.408936962,131.0569305,1.189690136,3.598627098,5968.9,55.1144967682364,6.91441441441441,2051,1148.5,4.20330543590115,99.3837738037109,0,3.12954876273654,0,0,89.7379912663755,10.2620087336245,2.94e+08,7.13245997088792,8.67240047454834,103.497434523111,1050.73253900597,976.858146237901,2.63476371332204,0,0,0.597473430175123,8510,7576.022,97.7551225806452,2.89963415544152,0.29087692929327,0.297860829430921,194.351,2.50775483870968,-926.57495117188,107.8558512797,10020,66.0474243074953,84,780,6.49964808957133,410,36.9030012936611,0,0,3.75,NA,1.14346077633162,1.344184306,2.285227963,3.629412269,NA,1.35,12.4768946395564,15.916513533077,0.754597261190083,1.40564285524534,71,NA,NA,8.6832359903362,0.996730029582977,84.6160583496094,13.9,0.319,4.4,1.7,0.436048924264813,2961161,1.01662935138614,1667459,56.311
"JOR","Jordan",10218,11.5093489524668,2.26402342870016,0.38078779,0.000424924,0.164202541,0.000183235,0.000608159,975,1.09822031989187,8.25993345077315,111,1506.4,1.85491964233972,100,0,0.278741979593983,48.4432523403808,0,50.5890396549911,0.967708004628169,1.31e+08,0.688966025034185,7.18979978561401,89.173398726508,1864.93238681072,917.118987238449,3.12850680978984,6985.635,28.0998994368463,0.749576759194085,24700,14873.352,59.8284473049075,2.47859527268662,0.241724146616085,0.247527897724595,854.411,3.43689058728882,4947.6293945312,NA,35810,134.484457144636,193,6300,144.211764977597,1250,-3.9894837899712,0,0,NA,NA,0.369473469445725,0.002021417,0.00090202,0.002923437,21.0552143751825,0.9036,132.492668621701,1.77057864219415,35.5909103031074,1.80598714296253,75,NA,NA,5.202224806483,1.0001300573349,81.672721862793,15.6,0.193,3,0.1,0.999208651805595,10203140,1.23467108143259,9327507,91.418
"JPN","Japan",44200,12.1262002743484,11.363511659808,3464.054199,0.937934773,9225.295898,2.497860979,3.435795752,249350,68.4087791495199,34.8162903939796,1668,5918.8,0.788427920452971,100,33.1527356254335,8.22909281286162,39.5872171982853,0.911553166046214,7.51942012970579,15.9847807230219,8.0292e+10,7.75568791016029,7.38770008087158,86.1933138725745,7819.71463590936,3428.55721600428,2.71042067603131,232916.839,19.8837995031544,0.179269034742722,1106150,442628.902,37.7866382673576,8.7422577098865,0.209668400362897,0.212281506470513,433780.431,37.0312561145306,-21412.03125,88.8174149533822,1186770,13.3506592642251,60318,21110,-41.8016169411765,18010,-32.5638330368232,6710,3765,4.5,-71.5234733539439,0.0209515501455421,0.711359366,11.93530532,12.646664686,64.8795729165657,81.222,18.8888372093023,29.3875386330145,8.23376220860353,10.0262887092871,29,NA,NA,1.23936829849824,NA,NA,2.5,NA,3.4,0.7,-0.340268777594094,125836021,-0.248705109891595,115494817,91.782
"KAZ","Kazakhstan",2160365,80.022409897396,11.0191502759566,NA,NA,NA,NA,NA,34546.8,1.27965329481053,0.817685900299255,250,1359.4,1.82787272666198,100,71.5689221174437,8.70590224292745,18.3933200586092,0,1.16372994702634,8.87402787692077,1.79e+08,0.168125633993313,1.8555999994278,182.077661624814,5600.20846486508,4434.63912123152,2.67689075545306,65800.648,29.5043709084387,1.08028213706718,220450,42691.214,19.1423253519864,12.0619691393056,0.461125700879652,0.472197241870105,134127.859,60.1416281051027,-7609.5390625,93.9177227551542,274220,-1.55489654369405,584,41360,2.79198481558753,10980,-43.4886345764989,0,0,NA,NA,0.217161218770403,NA,NA,NA,16.3253341608707,22.45,34.8873348873349,3.3120856618332,1.04921248631761,3.21716402649566,25,NA,NA,5.32230856408597,1.01346004009247,106.377349853516,10.5,NA,2,0,1.29209842042897,18754440,1.51951067511063,10815873,57.671
"KEN","Kenya",276300,48.5469304564782,10.1908142109147,1381.046143,0.237897557,16.73622131,0.002882964,0.240780521,36110.9,6.34481849808483,0.0370166758292102,630,1809.6,1.3951767685004,69.7,0,39.2394570510828,0,0,12.4857527717335,87.5142472282665,4.659e+09,48.2747901771837,72.2714996337891,136.418360709303,164.325260117957,505.996512253099,0.63605400390494,0,0,0.297990318166075,18400,13263.539,70.6635002663825,0.358028407608337,0.0831701279207013,0.0851670269846633,1305.452,6.95499200852424,3975.0811767578,-29.573,78830,39.4394882738836,0,40250,37.8977086541726,18330,24.8203955451098,0,0,4,NA,6.47785323086186,0.326568804,0.085042268,0.411611072,11.2157526412789,4.032,19.4782608695652,12.3633596228224,0.804183961345371,10.5050828924669,56,3.4,14.3,35.1507378413235,0.950529992580414,99.6787414550781,43.2,NA,11.2,37.1,2.25187943057208,53771300,4.01041775742508,15053275,27.995
"KGZ","Kyrgyz Republic",105413,54.9598540145985,6.71532846715329,NA,NA,NA,NA,NA,13153.8,6.85808133472367,9.52349330727709,533,3162.6,3.1434841266426,99.8817520141602,13.2156561780507,85.1880276285495,1.30468150422103,0,0.291634689178818,85.1880276285495,0,0,23.2124004364014,137.736057262893,1941.22183189101,650.40150801131,2.55834798696744,546.383,5.63281443298969,1.59481802800268,11000,5115.465,52.7367525773196,1.73973556019485,0.330974858791164,0.338921502643211,3483.65,35.9139175257732,2918.21575927734,-86.3613229326861,18120,-58.5534258090331,42,4990,-26.3045031135312,1990,-46.1635102372298,0,0,NA,-0.6881,2.0654640264514,NA,NA,NA,NA,7.707,15.7510729613734,6.70269298312778,NA,6.7026929831278,80,3.2,NA,13.5067841352264,0.993589997291565,108.615371704102,18.3,NA,1.8,0.6,2.07552017323031,6591600,2.79713414294467,2429400,36.856
"KHM","Cambodia",55660,31.5318377520961,22.1561296170406,4671.187988,2.632393011,111.9444504,0.063084977,2.695477988,80683.7,45.7079651031045,NA,1904,3623.5,13.5220210875057,93,48.3966340686832,45.4855583352286,0,0,5.18535365021606,46.4180122811008,4.1e+07,0.932453945872186,61.8376998901367,123.901240781645,271.36720493612,416.838227043153,1.04130706496217,0,0,0.571065667072652,11160,6435.585,65.0059090909091,0.686777894736518,0.161245631064339,0.165117108213531,2684.244,27.1135757575758,3983.04187011719,NA,37460,552.597762048705,0,20310,137.600071448891,5160,329.134519709147,0,0,NA,NA,6.64379105434942,6.535894416,0.650722679,7.186617095,12.4275411447271,2.184,1.81094527363184,26.027716099692,0.18576737726616,20.649495414341,144,2.7,NA,22.8369727720492,0.91483998298645,91.0273666381836,26.6,0.125,24.1,NA,1.39996509699246,16718971,3.17781513618208,4051341,24.232
"KIR","Kiribati",340,41.9753086419753,2.46913580246914,539.4345093,54.56065436,0.754363716,0.07629949,54.63695385,11.8,1.45679012345679,NA,NA,NA,-0.286816608047912,100,NA,NA,NA,NA,NA,7.27272727272727,NA,NA,41.1204986572266,54.3386848318975,NA,113.953030632647,5.45454545454545,0,0,0.388457203629707,80,66.006,82.5075,0.690595811536403,0.299195114801071,0.306378733001802,0,0,17.1824750714004,-100,110,32.4766527610454,NA,20,60.6504773069838,10,43.3931720419861,NA,NA,NA,NA,5.0029987647945,18.82843761,1.742158742,20.570596352,NA,NA,NA,22.3604134900276,11.8179006386751,11.8210466833858,164,3.3,NA,28.6156451992678,1.07184994220734,100.869567871094,50.9,NA,6.9,12.9,1.55073260348907,119446,2.92621818299281,66405,55.594
"KNA","St. Kitts and Nevis",60,23.0769230769231,19.2307692307692,5.364416599,2.009473378,4.650764465,1.742144222,3.7516176,110,42.3076923076923,13.3333333333333,1427,NA,8.83178762869374,100,NA,NA,NA,NA,NA,4.5716822015091,NA,NA,1.65279996395111,72.2853985248558,NA,1737.52852268207,3.01204819277108,0,0,0.292631196570337,260,238.355,95.342,4.95823639345513,0.186937297711022,0.191425626924302,0,0,46.964424490929,NA,370,NA,NA,80,16.3816228146599,20,90.1726408782776,NA,NA,3.5,NA,NA,1.932029759,1.962655981,3.89468574,NA,0.0122,50.8333333333333,3.3166347171568,0.169900821555798,0.250803474209924,139,NA,NA,1.30145520182739,0.997089982032776,98.0848236083984,15.4,1.039,NA,NA,0.675308623400813,53192,0.820128227435399,16406,30.843
"KOR","Korea, Rep.",16520,16.9401148482363,14.0894175553733,2290.220703,2.31154926,630.0079956,0.635875186,2.947424446,62870,64.4688269073011,51.6304347826087,1274,6585,0.585053169673544,100,43.0762564044674,0.390731684224709,22.3689337358392,29.998943968421,2.27920746650741,1.89466631222848,8.26e+09,1.50393462800377,3.18400001525879,139.416002620108,10496.5136719641,5413.34785665856,2.19621367128689,94619.601,15.390806630014,0.434146837532785,630870,188307.784,30.6301089820749,12.224591362122,0.287725169888175,0.291420104155106,309945.841,50.415732619799,56606.16796875,45.4610624493108,718880,122.624525605696,2844,25530,4.22860538447531,10770,42.1834007167952,1848,6213,NA,-34.642,0.0802554113253908,1.0160437,2.027248778,3.043292478,50.2807065946482,29.197,45.0223592906708,11.6711249951255,1.63364032173735,3.99024573773508,5,NA,NA,1.75806848793234,0.995530009269714,95.3767700195313,3.2,0.377,0.7,0.2,0.138141336294406,51780579,0.118490422980679,42156641,81.414
"KWT","Kuwait",1500,8.41750841750842,0.448933782267116,1179.512451,6.792375855,241.2516785,1.389279167,8.181655022,62.5,0.350729517396184,NA,121,10482.2,0.37858284492362,100,0,0,36.4189169292382,0,63.5810830707618,0,0,0,0.0335999988019466,162.035406002631,15590.6125785335,9178.89052081327,2.46703499024831,41627.784,46.3148464619493,0.653015253343454,89460,54685.971,60.8433144192256,21.6227243085731,0.418310821227049,0.428354385043013,0,0,1767.773071289,451.402828077076,112970,NA,948,6080,134.138095809157,750,18.8887993469251,0,503,NA,NA,0.000567073206173783,14.02686144,3.376692922,17.403554362,72.9307353620588,0.7701,NA,17.5006769636402,1.47927564445082,10.9989577458097,83,NA,NA,0.384579820231552,1.04884004592896,84.5925598144531,7.9,NA,3,NA,1.49775613966585,4270563,1.49775613966585,4270563,100
"LAO","Lao PDR",23940,10.3726169844021,6.7157712305026,0,0,0,0,0,165955,71.9042461005199,11.1885245901639,1834,4504.2,4.14078272564123,100,NA,NA,NA,NA,NA,86.3699995757859,NA,NA,41.8841018676758,NA,NA,NA,NA,0,0,1.49022159358844,18790,2918.932,19.0034635416667,2.66090849278722,0.342233229617995,0.35045018482735,13846.592,90.1470833333333,10918.7239837646,691.892936672176,29270,436.761575991229,NA,7610,84.4058876858328,2740,101.702060155712,NA,NA,2.25,NA,2.69310157959222,0,0,0,NA,7.32,3.84453781512605,16.6822056274146,NA,16.6822056274146,154,2.8,NA,16.1976315457857,0.951040029525757,92.168327331543,45.5,NA,21.1,10,1.46904562085281,7275556,3.2623529728397,2640299,36.29
